order_id,customer_id,product_id,quantity,unit_price,total_amount,payment_method,order_status,order_date,delivery_date
O002271,C00918,P0001,5,419.55,2097.75,UPI,Cancelled,2025-09-20 05:03:05.131144,2025-09-30 05:03:05.131144
O002272,C00665,P0059,4,329.19,1316.76,UPI,Completed,2025-07-11 12:52:59.474444,2025-07-17 12:52:59.474444
O002273,C00521,P0093,5,52.8,264.0,Card,Completed,2025-11-12 01:26:13.193522,2025-11-17 01:26:13.193522
O002274,C00305,P0064,3,34.97,104.91,Cash,Cancelled,2025-09-16 02:07:32.924393,2025-09-17 02:07:32.924393
O002275,C00919,P0068,5,394.55,1972.75,UPI,Pending,2025-08-07 06:24:56.205784,2025-08-16 06:24:56.205784
O002276,C00331,P0050,3,294.36,883.08,Card,Completed,2026-01-17 04:09:50.207621,2026-01-20 04:09:50.207621
O002277,C00834,P0095,2,168.17,336.34,Cash,Pending,2026-05-09 12:31:42.989496,2026-05-16 12:31:42.989496
O002278,C00589,P0079,3,154.31,462.93,UPI,Pending,2025-12-23 19:59:07.114546,2025-12-25 19:59:07.114546
O002279,C00170,P0016,3,22.77,68.31,UPI,Pending,2025-10-14 22:48:58.500776,2025-10-19 22:48:58.500776
O002280,C00230,P0022,3,208.97,626.91,Cash,Completed,2026-06-29 21:41:59.080601,2026-07-04 21:41:59.080601
O002281,C00947,P0030,3,499.69,1499.07,Card,Completed,2025-08-31 21:28:13.824880,2025-09-03 21:28:13.824880
O002282,C00566,P0066,2,333.07,666.14,Cash,Completed,2025-08-22 08:49:46.663008,2025-08-23 08:49:46.663008
O002283,C00983,P0070,5,388.31,1941.55,Card,Pending,2026-03-10 08:57:58.005301,2026-03-14 08:57:58.005301
O002284,C00853,P0004,3,466.76,1400.28,UPI,Cancelled,2026-06-06 02:50:28.783000,2026-06-10 02:50:28.783000
O002285,C00437,P0094,4,280.4,1121.6,Card,Pending,2026-04-06 09:55:56.927994,2026-04-15 09:55:56.927994
O002286,C00303,P0015,1,477.3,477.3,UPI,Pending,2025-10-15 18:03:01.773378,2025-10-23 18:03:01.773378
O002287,C00270,P0012,2,237.4,474.8,Cash,Cancelled,2025-11-18 09:17:52.796844,2025-11-23 09:17:52.796844
O002288,C00120,P0046,1,481.63,481.63,Cash,Completed,2025-07-27 10:57:58.621632,2025-07-31 10:57:58.621632
O002289,C00335,P0021,5,190.55,952.75,UPI,Pending,2025-10-18 19:56:32.519874,2025-10-24 19:56:32.519874
O002290,C00646,P0095,5,168.17,840.85,Cash,Cancelled,2025-11-22 02:43:20.431386,2025-11-24 02:43:20.431386
O002291,C00323,P0005,4,288.04,1152.16,Cash,Cancelled,2025-11-18 13:31:38.489523,2025-11-20 13:31:38.489523
O002292,C00326,P0025,5,119.93,599.65,Cash,Cancelled,2025-12-29 19:50:46.937524,2025-12-30 19:50:46.937524
O002293,C00009,P0032,2,151.46,302.92,UPI,Completed,2025-09-15 02:38:10.224779,2025-09-25 02:38:10.224779
O002294,C00690,P0026,3,131.39,394.17,Card,Pending,2025-09-20 02:00:55.777972,2025-09-28 02:00:55.777972
O002295,C00834,P0024,4,343.15,1372.6,Card,Completed,2025-10-18 17:38:28.716224,2025-10-23 17:38:28.716224
O002296,C00651,P0012,5,237.4,1187.0,Card,Pending,2026-03-07 15:58:41.464396,2026-03-11 15:58:41.464396
O002297,C00069,P0063,5,490.56,2452.8,Card,Cancelled,2025-07-28 11:15:17.206697,2025-08-07 11:15:17.206697
O002298,C00183,P0005,4,288.04,1152.16,Cash,Pending,2025-12-16 06:06:30.108174,2025-12-21 06:06:30.108174
O002299,C00647,P0075,2,67.75,135.5,UPI,Cancelled,2026-04-12 21:10:41.576835,2026-04-18 21:10:41.576835
O002300,C00673,P0024,3,343.15,1029.45,UPI,Cancelled,2026-03-09 04:58:44.600210,2026-03-13 04:58:44.600210
O002301,C00497,P0063,4,490.56,1962.24,UPI,Cancelled,2025-09-03 21:43:20.991067,2025-09-13 21:43:20.991067
O002302,C00493,P0038,1,452.18,452.18,Card,Pending,2026-03-04 08:47:04.732314,2026-03-08 08:47:04.732314
O002303,C00430,P0058,3,295.73,887.19,Cash,Pending,2025-11-16 03:03:35.590688,2025-11-20 03:03:35.590688
O002304,C00119,P0023,4,91.66,366.64,Cash,Completed,2025-10-18 05:56:11.827698,2025-10-24 05:56:11.827698
O002305,C00356,P0090,4,216.25,865.0,UPI,Pending,2025-09-23 03:13:33.557214,2025-09-26 03:13:33.557214
O002306,C00616,P0053,2,114.58,229.16,UPI,Pending,2026-02-06 19:23:04.247814,2026-02-07 19:23:04.247814
O002307,C00520,P0028,4,472.89,1891.56,Cash,Pending,2026-06-29 00:38:07.699867,2026-06-30 00:38:07.699867
O002308,C00268,P0087,3,361.82,1085.46,UPI,Pending,2026-03-28 12:53:58.254080,2026-04-04 12:53:58.254080
O002309,C00436,P0052,3,442.7,1328.1,UPI,Pending,2025-09-15 23:48:32.990191,2025-09-16 23:48:32.990191
O002310,C00746,P0029,3,346.71,1040.13,UPI,Pending,2026-06-04 10:58:44.012629,2026-06-05 10:58:44.012629
O002311,C00420,P0029,5,346.71,1733.55,Cash,Completed,2025-10-05 23:29:50.105989,2025-10-08 23:29:50.105989
O002312,C00799,P0081,1,344.62,344.62,Cash,Pending,2025-07-12 06:00:33.349451,2025-07-22 06:00:33.349451
O002313,C00133,P0078,5,114.67,573.35,Cash,Completed,2025-10-01 17:06:49.068770,2025-10-02 17:06:49.068770
O002314,C00822,P0049,1,270.6,270.6,UPI,Cancelled,2025-10-24 16:50:46.739884,2025-10-30 16:50:46.739884
O002315,C00065,P0084,1,276.44,276.44,Card,Pending,2026-01-15 01:07:22.378211,2026-01-24 01:07:22.378211
O002316,C00549,P0026,2,131.39,262.78,UPI,Cancelled,2026-01-24 19:25:14.559224,2026-02-02 19:25:14.559224
O002317,C00235,P0038,2,452.18,904.36,UPI,Pending,2026-02-03 22:55:18.279587,2026-02-09 22:55:18.279587
O002318,C00221,P0071,2,142.25,284.5,Card,Completed,2026-05-27 21:38:06.116835,2026-05-28 21:38:06.116835
O002319,C00774,P0068,1,394.55,394.55,UPI,Pending,2026-06-05 21:05:06.435255,2026-06-14 21:05:06.435255
O002320,C00044,P0021,3,190.55,571.65,Card,Completed,2025-09-19 08:49:09.822404,2025-09-24 08:49:09.822404
O002321,C00647,P0099,2,330.08,660.16,UPI,Cancelled,2026-01-19 15:12:32.407117,2026-01-20 15:12:32.407117
O002322,C00127,P0049,4,270.6,1082.4,Cash,Pending,2026-04-12 23:35:01.102562,2026-04-15 23:35:01.102562
O002323,C00883,P0011,1,207.94,207.94,Cash,Cancelled,2025-09-24 19:13:07.522396,2025-09-26 19:13:07.522396
O002324,C00721,P0098,4,56.28,225.12,Card,Cancelled,2025-07-12 15:35:45.660233,2025-07-13 15:35:45.660233
O002325,C00851,P0070,5,388.31,1941.55,Card,Cancelled,2026-01-16 00:13:41.775557,2026-01-19 00:13:41.775557
O002326,C00603,P0051,2,339.04,678.08,UPI,Pending,2025-12-26 23:19:05.182017,2026-01-05 23:19:05.182017
O002327,C00436,P0066,1,333.07,333.07,UPI,Pending,2026-02-07 16:17:55.569219,2026-02-12 16:17:55.569219
O002328,C00208,P0013,3,313.51,940.53,UPI,Pending,2026-02-21 07:39:24.051172,2026-03-03 07:39:24.051172
O002329,C00299,P0055,1,473.4,473.4,UPI,Cancelled,2025-11-25 23:29:01.769356,2025-11-29 23:29:01.769356
O002330,C00286,P0062,3,475.52,1426.56,Cash,Completed,2025-09-23 05:24:29.859159,2025-10-02 05:24:29.859159
O002331,C00392,P0003,4,278.2,1112.8,UPI,Cancelled,2026-05-06 04:28:07.810903,2026-05-13 04:28:07.810903
O002332,C00732,P0014,4,426.91,1707.64,Cash,Completed,2026-04-07 21:43:23.646707,2026-04-11 21:43:23.646707
O002333,C00407,P0099,2,330.08,660.16,UPI,Pending,2026-01-28 22:16:05.827470,2026-02-05 22:16:05.827470
O002334,C00577,P0014,3,426.91,1280.73,Card,Cancelled,2025-09-06 11:09:48.282003,2025-09-12 11:09:48.282003
O002335,C01000,P0011,1,207.94,207.94,Card,Completed,2026-06-15 01:14:43.692448,2026-06-24 01:14:43.692448
O002336,C00886,P0063,5,490.56,2452.8,Card,Completed,2026-04-13 00:03:45.912082,2026-04-17 00:03:45.912082
O002337,C00413,P0079,4,154.31,617.24,Cash,Cancelled,2026-03-17 12:23:30.808383,2026-03-26 12:23:30.808383
O002338,C00779,P0030,1,499.69,499.69,UPI,Pending,2026-06-13 13:45:23.641832,2026-06-21 13:45:23.641832
O002339,C00319,P0095,3,168.17,504.51,Card,Pending,2025-08-12 19:23:07.328796,2025-08-15 19:23:07.328796
O002340,C00706,P0073,5,70.24,351.2,Card,Pending,2026-02-22 11:17:30.318009,2026-03-01 11:17:30.318009
O002341,C00707,P0027,5,340.42,1702.1,Cash,Pending,2025-12-25 13:25:12.275903,2026-01-02 13:25:12.275903
O002342,C00321,P0084,2,276.44,552.88,UPI,Cancelled,2025-07-23 08:49:15.242943,2025-07-29 08:49:15.242943
O002343,C00495,P0066,5,333.07,1665.35,Card,Pending,2025-10-30 18:40:50.720944,2025-11-01 18:40:50.720944
O002344,C00717,P0010,4,265.35,1061.4,Card,Completed,2025-09-21 18:42:17.581926,2025-09-24 18:42:17.581926
O002345,C00533,P0096,1,437.44,437.44,Card,Pending,2025-07-25 20:06:08.314968,2025-07-28 20:06:08.314968
O002346,C00891,P0015,1,477.3,477.3,UPI,Completed,2026-05-29 21:23:51.807472,2026-06-05 21:23:51.807472
O002347,C00642,P0068,4,394.55,1578.2,Cash,Cancelled,2025-07-20 12:41:51.614633,2025-07-23 12:41:51.614633
O002348,C00429,P0052,1,442.7,442.7,Card,Pending,2026-03-30 14:54:24.113908,2026-04-04 14:54:24.113908
O002349,C00302,P0093,3,52.8,158.4,UPI,Cancelled,2026-03-09 17:11:36.899937,2026-03-18 17:11:36.899937
O002350,C00911,P0048,5,49.7,248.5,Card,Pending,2026-01-29 18:55:22.467512,2026-02-01 18:55:22.467512
O002351,C00536,P0088,2,444.61,889.22,Cash,Pending,2025-08-01 05:52:19.191185,2025-08-11 05:52:19.191185
O002352,C00532,P0078,3,114.67,344.01,UPI,Completed,2025-12-14 06:37:52.940831,2025-12-22 06:37:52.940831
O002353,C00959,P0043,2,253.39,506.78,Cash,Cancelled,2025-08-18 03:57:31.238581,2025-08-21 03:57:31.238581
O002354,C00850,P0061,1,346.69,346.69,UPI,Completed,2025-08-28 14:37:18.636853,2025-09-03 14:37:18.636853
O002355,C00154,P0061,1,346.69,346.69,UPI,Cancelled,2025-12-24 13:24:06.293486,2025-12-25 13:24:06.293486
O002356,C00193,P0026,1,131.39,131.39,UPI,Pending,2026-01-07 17:20:05.365581,2026-01-16 17:20:05.365581
O002357,C00097,P0008,5,482.59,2412.95,Cash,Completed,2025-07-09 18:28:54.573373,2025-07-17 18:28:54.573373
O002358,C00069,P0045,5,374.55,1872.75,UPI,Cancelled,2026-01-14 06:03:49.447223,2026-01-18 06:03:49.447223
O002359,C00015,P0025,3,119.93,359.79,UPI,Cancelled,2025-12-12 08:03:45.007916,2025-12-17 08:03:45.007916
O002360,C00747,P0040,3,367.52,1102.56,UPI,Pending,2026-01-31 09:18:45.695670,2026-02-10 09:18:45.695670
O002361,C00575,P0070,2,388.31,776.62,Cash,Completed,2026-06-28 11:56:16.308439,2026-06-30 11:56:16.308439
O002362,C00106,P0094,2,280.4,560.8,Card,Pending,2025-11-25 13:57:51.007271,2025-11-30 13:57:51.007271
O002363,C00578,P0014,2,426.91,853.82,Cash,Cancelled,2025-07-21 19:48:18.183843,2025-07-30 19:48:18.183843
O002364,C00785,P0050,3,294.36,883.08,Cash,Cancelled,2026-04-30 12:06:33.195599,2026-05-10 12:06:33.195599
O002365,C00284,P0095,5,168.17,840.85,Card,Completed,2025-11-01 13:03:55.619020,2025-11-09 13:03:55.619020
O002366,C00003,P0030,2,499.69,999.38,Cash,Completed,2025-12-13 00:16:31.105313,2025-12-15 00:16:31.105313
O002367,C00147,P0022,4,208.97,835.88,UPI,Completed,2026-02-11 03:18:56.415530,2026-02-12 03:18:56.415530
O002368,C00918,P0007,2,494.26,988.52,UPI,Pending,2026-04-16 20:55:47.441654,2026-04-25 20:55:47.441654
O002369,C00681,P0061,3,346.69,1040.07,Cash,Completed,2026-03-24 21:44:27.974848,2026-03-29 21:44:27.974848
O002370,C00247,P0072,4,129.07,516.28,UPI,Cancelled,2026-02-26 23:17:03.351314,2026-03-05 23:17:03.351314
O002371,C00486,P0046,3,481.63,1444.89,UPI,Cancelled,2026-05-02 10:06:24.009778,2026-05-11 10:06:24.009778
O002372,C00081,P0078,2,114.67,229.34,Cash,Pending,2025-12-23 13:17:47.508334,2025-12-26 13:17:47.508334
O002373,C00729,P0019,4,87.35,349.4,UPI,Pending,2025-10-14 08:28:30.025811,2025-10-23 08:28:30.025811
O002374,C00712,P0033,1,489.08,489.08,UPI,Cancelled,2026-02-11 16:16:31.123835,2026-02-20 16:16:31.123835
O002375,C00357,P0023,1,91.66,91.66,UPI,Cancelled,2026-02-15 07:46:21.243824,2026-02-21 07:46:21.243824
O002376,C00355,P0094,4,280.4,1121.6,Cash,Cancelled,2025-07-23 02:03:49.184719,2025-07-27 02:03:49.184719
O002377,C00898,P0025,4,119.93,479.72,Card,Cancelled,2025-08-30 04:46:05.110517,2025-09-05 04:46:05.110517
O002378,C00011,P0026,4,131.39,525.56,Cash,Completed,2026-05-15 10:19:33.131023,2026-05-21 10:19:33.131023
O002379,C00006,P0076,3,374.1,1122.3,Card,Pending,2025-08-10 04:37:45.024792,2025-08-16 04:37:45.024792
O002380,C00938,P0033,5,489.08,2445.4,Cash,Pending,2025-08-16 16:30:46.634423,2025-08-17 16:30:46.634423
O002381,C00035,P0083,3,37.51,112.53,UPI,Completed,2025-10-12 06:30:32.872105,2025-10-20 06:30:32.872105
O002382,C00713,P0091,3,477.03,1431.09,Cash,Completed,2026-05-10 02:30:28.837842,2026-05-15 02:30:28.837842
O002383,C00995,P0074,1,165.27,165.27,Cash,Cancelled,2026-04-17 01:02:20.587833,2026-04-25 01:02:20.587833
O002384,C00466,P0063,2,490.56,981.12,Cash,Cancelled,2026-06-28 02:40:31.091897,2026-07-06 02:40:31.091897
O002385,C00769,P0070,1,388.31,388.31,UPI,Completed,2025-11-09 07:36:13.679521,2025-11-10 07:36:13.679521
O002386,C00628,P0092,2,50.16,100.32,Card,Completed,2026-03-28 18:34:28.112314,2026-03-31 18:34:28.112314
O002387,C00430,P0016,1,22.77,22.77,Cash,Cancelled,2026-01-20 05:59:00.129000,2026-01-28 05:59:00.129000
O002388,C00064,P0041,1,375.0,375.0,UPI,Completed,2026-01-13 13:05:22.926546,2026-01-22 13:05:22.926546
O002389,C00671,P0079,1,154.31,154.31,Cash,Pending,2025-08-08 13:37:15.055991,2025-08-14 13:37:15.055991
O002390,C00920,P0091,2,477.03,954.06,Cash,Pending,2026-06-10 19:32:17.478328,2026-06-20 19:32:17.478328
O002391,C00529,P0002,4,226.04,904.16,Cash,Cancelled,2026-06-20 19:50:58.602070,2026-06-27 19:50:58.602070
O002392,C00063,P0009,2,169.34,338.68,Card,Cancelled,2025-12-07 08:08:02.517951,2025-12-16 08:08:02.517951
O002393,C00274,P0011,2,207.94,415.88,Card,Pending,2025-12-29 04:44:32.784560,2026-01-06 04:44:32.784560
O002394,C00624,P0026,5,131.39,656.95,Card,Cancelled,2026-02-18 02:02:43.846291,2026-02-25 02:02:43.846291
O002395,C00765,P0001,3,419.55,1258.65,Cash,Pending,2026-03-09 09:28:50.336683,2026-03-14 09:28:50.336683
O002396,C00121,P0044,4,457.45,1829.8,Cash,Completed,2026-06-17 01:17:01.088077,2026-06-27 01:17:01.088077
O002397,C00580,P0060,1,207.02,207.02,Card,Completed,2026-03-17 09:03:07.522665,2026-03-19 09:03:07.522665
O002398,C00748,P0012,2,237.4,474.8,Cash,Cancelled,2025-11-27 17:42:53.452121,2025-12-03 17:42:53.452121
O002399,C00989,P0003,2,278.2,556.4,Card,Cancelled,2025-09-29 03:46:16.762332,2025-09-30 03:46:16.762332
O002400,C00384,P0059,1,329.19,329.19,UPI,Cancelled,2026-06-30 01:12:35.475257,2026-07-04 01:12:35.475257
O002401,C00658,P0025,2,119.93,239.86,Card,Pending,2025-09-13 09:38:11.004004,2025-09-18 09:38:11.004004
O002402,C00723,P0037,2,312.34,624.68,Card,Cancelled,2025-08-05 16:29:03.880170,2025-08-10 16:29:03.880170
O002403,C00324,P0053,2,114.58,229.16,UPI,Completed,2026-02-05 03:10:08.056128,2026-02-09 03:10:08.056128
O002404,C00182,P0038,3,452.18,1356.54,UPI,Completed,2026-06-25 15:17:16.473138,2026-07-03 15:17:16.473138
O002405,C00502,P0046,5,481.63,2408.15,UPI,Cancelled,2025-11-13 04:19:15.720009,2025-11-19 04:19:15.720009
O002406,C00536,P0058,2,295.73,591.46,Cash,Pending,2025-11-08 00:30:40.341212,2025-11-09 00:30:40.341212
O002407,C00160,P0069,5,107.54,537.7,Cash,Pending,2026-04-27 01:38:50.719210,2026-05-01 01:38:50.719210
O002408,C00356,P0083,3,37.51,112.53,UPI,Cancelled,2026-03-31 08:36:36.757815,2026-04-04 08:36:36.757815
O002409,C00992,P0065,5,474.76,2373.8,Card,Cancelled,2026-04-03 10:39:49.752038,2026-04-08 10:39:49.752038
O002410,C00792,P0027,3,340.42,1021.26,UPI,Pending,2025-08-09 01:27:24.994058,2025-08-13 01:27:24.994058
O002411,C00033,P0015,5,477.3,2386.5,UPI,Completed,2026-02-05 05:50:58.355894,2026-02-08 05:50:58.355894
O002412,C00479,P0076,3,374.1,1122.3,Cash,Pending,2026-02-09 16:04:52.431540,2026-02-15 16:04:52.431540
O002413,C00675,P0076,1,374.1,374.1,Cash,Completed,2025-09-19 21:41:14.754862,2025-09-25 21:41:14.754862
O002414,C00645,P0046,1,481.63,481.63,UPI,Pending,2026-06-01 02:06:26.010790,2026-06-04 02:06:26.010790
O002415,C00343,P0044,1,457.45,457.45,UPI,Pending,2026-01-03 12:43:38.771143,2026-01-06 12:43:38.771143
O002416,C00167,P0060,5,207.02,1035.1,Card,Pending,2025-08-03 16:48:45.044743,2025-08-06 16:48:45.044743
O002417,C00829,P0079,4,154.31,617.24,Cash,Cancelled,2026-05-04 19:31:03.043122,2026-05-14 19:31:03.043122
O002418,C00446,P0094,4,280.4,1121.6,Card,Pending,2025-09-17 11:18:44.316616,2025-09-25 11:18:44.316616
O002419,C00741,P0048,5,49.7,248.5,UPI,Cancelled,2026-05-09 20:10:54.156863,2026-05-15 20:10:54.156863
O002420,C00411,P0039,1,395.36,395.36,Cash,Completed,2026-03-18 19:46:38.767525,2026-03-22 19:46:38.767525
O002421,C00432,P0055,3,473.4,1420.2,UPI,Cancelled,2026-02-24 02:02:48.252467,2026-03-06 02:02:48.252467
O002422,C00030,P0021,5,190.55,952.75,UPI,Cancelled,2026-05-22 07:12:56.022275,2026-05-25 07:12:56.022275
O002423,C00989,P0090,5,216.25,1081.25,Cash,Completed,2025-07-21 20:53:20.296959,2025-07-25 20:53:20.296959
O002424,C00134,P0085,3,267.63,802.89,Card,Pending,2026-01-12 00:50:07.990247,2026-01-13 00:50:07.990247
O002425,C00812,P0099,2,330.08,660.16,UPI,Pending,2026-06-13 11:17:52.599391,2026-06-19 11:17:52.599391
O002426,C00170,P0059,1,329.19,329.19,Card,Completed,2026-03-14 03:19:50.479827,2026-03-17 03:19:50.479827
O002427,C00309,P0040,1,367.52,367.52,Card,Completed,2025-08-12 21:15:35.652420,2025-08-15 21:15:35.652420
O002428,C00448,P0012,2,237.4,474.8,Cash,Cancelled,2025-09-15 23:34:06.530304,2025-09-18 23:34:06.530304
O002429,C00866,P0100,3,423.46,1270.38,UPI,Completed,2026-04-29 00:17:58.509942,2026-04-30 00:17:58.509942
O002430,C00353,P0013,4,313.51,1254.04,Cash,Pending,2025-12-31 18:45:38.911256,2026-01-09 18:45:38.911256
O002431,C00716,P0028,4,472.89,1891.56,UPI,Cancelled,2025-12-04 21:50:20.302911,2025-12-11 21:50:20.302911
O002432,C00249,P0098,1,56.28,56.28,Card,Pending,2025-12-29 15:34:24.690100,2026-01-05 15:34:24.690100
O002433,C00782,P0018,4,489.28,1957.12,UPI,Cancelled,2025-09-09 04:01:52.798118,2025-09-15 04:01:52.798118
O002434,C00748,P0055,5,473.4,2367.0,Cash,Completed,2026-03-08 20:49:36.338332,2026-03-15 20:49:36.338332
O002435,C00356,P0063,5,490.56,2452.8,Card,Cancelled,2025-09-03 00:54:05.888478,2025-09-04 00:54:05.888478
O002436,C00183,P0099,2,330.08,660.16,UPI,Pending,2025-11-21 09:29:56.658039,2025-11-27 09:29:56.658039
O002437,C00514,P0001,5,419.55,2097.75,UPI,Completed,2026-04-21 09:46:29.694049,2026-05-01 09:46:29.694049
O002438,C00662,P0030,2,499.69,999.38,Card,Completed,2026-03-11 17:04:15.752437,2026-03-19 17:04:15.752437
O002439,C00217,P0039,4,395.36,1581.44,UPI,Pending,2025-12-03 07:02:12.930436,2025-12-05 07:02:12.930436
O002440,C00670,P0024,4,343.15,1372.6,UPI,Pending,2025-08-15 08:02:25.238526,2025-08-18 08:02:25.238526
O002441,C00397,P0087,4,361.82,1447.28,UPI,Pending,2026-05-04 05:28:40.708165,2026-05-05 05:28:40.708165
O002442,C00184,P0021,4,190.55,762.2,Card,Pending,2025-07-30 09:23:31.773040,2025-08-08 09:23:31.773040
O002443,C00826,P0011,3,207.94,623.82,Cash,Pending,2026-02-11 12:56:33.721247,2026-02-13 12:56:33.721247
O002444,C00823,P0002,2,226.04,452.08,Card,Cancelled,2026-01-10 17:59:55.464855,2026-01-16 17:59:55.464855
O002445,C00520,P0050,4,294.36,1177.44,UPI,Cancelled,2025-10-08 02:35:34.311359,2025-10-09 02:35:34.311359
O002446,C00983,P0086,4,217.95,871.8,Card,Pending,2025-07-15 16:33:48.658442,2025-07-22 16:33:48.658442
O002447,C00436,P0034,1,9.01,9.01,UPI,Cancelled,2026-05-07 23:49:09.342968,2026-05-17 23:49:09.342968
O002448,C00382,P0100,4,423.46,1693.84,Cash,Pending,2025-10-23 16:59:27.165728,2025-10-29 16:59:27.165728
O002449,C00115,P0023,4,91.66,366.64,UPI,Cancelled,2026-02-07 04:54:08.746662,2026-02-16 04:54:08.746662
O002450,C00082,P0020,1,165.57,165.57,Cash,Cancelled,2025-07-22 20:49:21.578378,2025-07-28 20:49:21.578378
O002451,C00265,P0026,5,131.39,656.95,Cash,Pending,2025-12-23 05:54:35.130670,2026-01-02 05:54:35.130670
O002452,C00446,P0007,4,494.26,1977.04,Card,Completed,2025-08-30 23:17:01.596267,2025-09-04 23:17:01.596267
O002453,C00889,P0063,4,490.56,1962.24,Card,Cancelled,2025-11-09 19:05:44.511405,2025-11-15 19:05:44.511405
O002454,C00703,P0048,3,49.7,149.1,UPI,Cancelled,2025-10-18 08:50:46.918200,2025-10-25 08:50:46.918200
O002455,C00304,P0099,1,330.08,330.08,UPI,Completed,2026-01-06 17:37:13.000552,2026-01-15 17:37:13.000552
O002456,C00301,P0046,4,481.63,1926.52,UPI,Pending,2025-10-31 21:39:33.593560,2025-11-01 21:39:33.593560
O002457,C00305,P0082,1,450.14,450.14,Card,Pending,2025-09-22 10:57:00.116360,2025-10-02 10:57:00.116360
O002458,C00750,P0005,5,288.04,1440.2,Card,Completed,2026-03-13 02:18:22.343664,2026-03-20 02:18:22.343664
O002459,C00087,P0069,1,107.54,107.54,Cash,Completed,2026-05-28 10:00:22.374672,2026-05-31 10:00:22.374672
O002460,C00649,P0064,4,34.97,139.88,UPI,Pending,2026-04-27 22:16:17.459192,2026-05-02 22:16:17.459192
O002461,C00706,P0080,2,499.3,998.6,Cash,Pending,2025-09-25 22:20:05.495684,2025-10-04 22:20:05.495684
O002462,C00042,P0010,3,265.35,796.05,Card,Completed,2026-02-05 14:46:37.682076,2026-02-11 14:46:37.682076
O002463,C00624,P0093,1,52.8,52.8,Cash,Cancelled,2026-02-01 08:10:14.833916,2026-02-08 08:10:14.833916
O002464,C00081,P0044,3,457.45,1372.35,UPI,Completed,2026-04-05 08:19:58.478265,2026-04-12 08:19:58.478265
O002465,C00189,P0096,3,437.44,1312.32,UPI,Completed,2025-08-16 11:27:35.248944,2025-08-18 11:27:35.248944
O002466,C00813,P0025,5,119.93,599.65,UPI,Cancelled,2025-12-25 07:03:48.415291,2025-12-30 07:03:48.415291
O002467,C00527,P0070,2,388.31,776.62,UPI,Cancelled,2025-10-12 00:18:20.484861,2025-10-13 00:18:20.484861
O002468,C00485,P0028,4,472.89,1891.56,Cash,Cancelled,2026-03-26 20:32:28.270938,2026-03-31 20:32:28.270938
O002469,C00797,P0024,3,343.15,1029.45,Cash,Completed,2026-02-07 19:51:03.931149,2026-02-16 19:51:03.931149
O002470,C00620,P0052,2,442.7,885.4,UPI,Completed,2025-08-27 14:30:24.841617,2025-09-01 14:30:24.841617
O002471,C00417,P0027,1,340.42,340.42,Cash,Completed,2026-05-30 23:06:34.405963,2026-06-06 23:06:34.405963
O002472,C00282,P0035,4,373.86,1495.44,Cash,Pending,2026-04-12 04:10:34.970946,2026-04-22 04:10:34.970946
O002473,C00100,P0029,2,346.71,693.42,Cash,Pending,2026-05-24 02:18:50.427448,2026-05-25 02:18:50.427448
O002474,C00227,P0009,5,169.34,846.7,Cash,Cancelled,2025-08-09 23:14:43.929955,2025-08-14 23:14:43.929955
O002475,C00624,P0059,5,329.19,1645.95,Cash,Cancelled,2026-04-23 16:31:40.910474,2026-04-30 16:31:40.910474
O002476,C00337,P0070,4,388.31,1553.24,Cash,Completed,2025-07-27 18:47:16.944743,2025-08-04 18:47:16.944743
O002477,C00352,P0044,3,457.45,1372.35,UPI,Completed,2026-02-06 12:39:52.763257,2026-02-12 12:39:52.763257
